timestamp, actor_id, actor_type, event_type, cell_x, cell_y
1659307115, 2011, player, destroyed, 19, 12
1659307115, 2012, player, created, 19, 12
1659307115, 2012, player, destroyed, 13, 3
1659307115, 2013, player, created, 13, 3
1659307119, 2013, player, destroyed, 27, 6
1659307119, 2014, player, created, 27, 6
1659307120, 2014, player, destroyed, 16, 3
1659307120, 2015, player, created, 16, 3
1659307120, 2015, player, destroyed, 7, 6
1659307120, 2016, player, created, 7, 6
1659307122, 2016, player, destroyed, 7, 6
1659307122, 2017, player, created, 7, 6
1659307122, 2017, player, destroyed, 2, 12
1659307122, 2018, player, created, 2, 12
1659307123, 2018, player, destroyed, 7, 7
1659307123, 2019, player, created, 7, 7
1659307123, 2019, player, destroyed, 27, 8
1659307123, 2020, player, created, 27, 8
1659307126, 2020, player, destroyed, 2, 9
1659307126, 2021, player, created, 2, 9
1659307128, 2021, player, destroyed, 16, 6
1659307128, 2022, player, created, 16, 6
1659307129, 2022, player, destroyed, 2, 9
1659307129, 2023, player, created, 2, 9
1659307129, 2023, player, destroyed, 10, 12
1659307129, 2024, player, created, 10, 12
1659307129, 2024, player, destroyed, 7, 2
1659307129, 2025, player, created, 7, 2
1659307130, 2025, player, destroyed, 27, 10
1659307130, 2026, player, created, 27, 10
1659307133, 2026, player, destroyed, 14, 12
1659307133, 2027, player, created, 14, 12
1659307133, 2027, player, destroyed, 16, 9
1659307133, 2028, player, created, 16, 9
1659307133, 2028, player, destroyed, 22, 6
1659307133, 2029, player, created, 22, 6
1659307133, 2029, player, destroyed, 16, 5
1659307133, 2030, player, created, 16, 5
1659307134, 2030, player, destroyed, 15, 12
1659307134, 2031, player, created, 15, 12
1659307135, 2031, player, destroyed, 7, 3
1659307135, 2032, player, created, 7, 3
1659307136, 2032, player, destroyed, 27, 9
1659307136, 2033, player, created, 27, 9
1659307138, 2033, player, destroyed, 7, 13
1659307138, 2034, player, created, 7, 13
1659307140, 2034, player, destroyed, 2, 3
1659307140, 2035, player, created, 2, 3
1659307142, 2035, player, destroyed, 27, 3
1659307142, 2036, player, created, 27, 3
1659307142, 2036, player, destroyed, 27, 12
1659307142, 2037, player, created, 27, 12
1659307143, 2037, player, destroyed, 27, 3
1659307143, 2038, player, created, 27, 3
1659307144, 2038, player, destroyed, 13, 5
1659307144, 2039, player, created, 13, 5
1659307144, 2039, player, destroyed, 10, 12
1659307144, 2040, player, created, 10, 12
1659307144, 2040, player, destroyed, 10, 6
1659307144, 2041, player, created, 10, 6
1659307144, 2041, player, destroyed, 13, 5
1659307144, 2042, player, created, 13, 5
1659307145, 2042, player, destroyed, 2, 12
1659307145, 2043, player, created, 2, 12
1659307146, 2043, player, destroyed, 19, 13
1659307146, 2044, player, created, 19, 13
1659307148, 2044, player, destroyed, 22, 3
1659307148, 2045, player, created, 22, 3
1659307148, 2045, player, destroyed, 16, 11
1659307148, 2046, player, created, 16, 11
1659307149, 2046, player, destroyed, 22, 9
1659307149, 2047, player, created, 22, 9
1659307149, 2047, player, destroyed, 27, 3
1659307149, 2048, player, created, 27, 3
1659307150, 2048, player, destroyed, 19, 13
1659307150, 2049, player, created, 19, 13
1659307151, 2049, player, destroyed, 13, 5
1659307151, 2050, player, created, 13, 5
1659307152, 2050, player, destroyed, 27, 8
1659307152, 2051, player, created, 27, 8
1659307152, 2051, player, destroyed, 22, 4
1659307152, 2052, player, created, 22, 4
1659307152, 2052, player, destroyed, 13, 5
1659307152, 2053, player, created, 13, 5
1659307155, 2053, player, destroyed, 16, 5
1659307155, 2054, player, created, 16, 5
1659307156, 2054, player, destroyed, 13, 11
1659307156, 2055, player, created, 13, 11
1659307156, 2055, player, destroyed, 22, 3
1659307156, 2056, player, created, 22, 3
1659307157, 2056, player, destroyed, 7, 3
1659307157, 2057, player, created, 7, 3
1659307158, 2057, player, destroyed, 19, 12
1659307158, 2058, player, created, 19, 12
1659307162, 2058, player, destroyed, 13, 3
1659307162, 2059, player, created, 13, 3
1659307163, 2059, player, destroyed, 2, 6
1659307163, 2060, player, created, 2, 6
1659307163, 2060, player, destroyed, 19, 12
1659307163, 2061, player, created, 19, 12
1659307164, 2061, player, destroyed, 22, 8
1659307164, 2062, player, created, 22, 8
1659307165, 2062, player, destroyed, 16, 6
1659307165, 2063, player, created, 16, 6
1659307166, 2063, player, destroyed, 2, 9
1659307166, 2064, player, created, 2, 9
1659307167, 2064, player, destroyed, 27, 10
1659307167, 2065, player, created, 27, 10
1659307169, 2065, player, destroyed, 27, 3
1659307169, 2066, player, created, 27, 3
1659307170, 2066, player, destroyed, 19, 12
1659307170, 2067, player, created, 19, 12
1659307170, 2067, player, destroyed, 2, 2
1659307170, 2068, player, created, 2, 2
1659307170, 2068, player, destroyed, 2, 5
1659307170, 2069, player, created, 2, 5
1659307171, 2069, player, destroyed, 16, 5
1659307171, 2070, player, created, 16, 5
1659307171, 2070, player, destroyed, 27, 5
1659307171, 2071, player, created, 27, 5
1659307172, 2071, player, destroyed, 27, 9
1659307172, 2072, player, created, 27, 9
1659307172, 2072, player, destroyed, 27, 5
1659307172, 2073, player, created, 27, 5
1659307172, 2073, player, destroyed, 15, 12
1659307172, 2074, player, created, 15, 12
1659307172, 2074, player, destroyed, 22, 6
1659307172, 2075, player, created, 22, 6
1659307172, 2075, player, destroyed, 27, 6
1659307172, 2076, player, created, 27, 6
1659307173, 2076, player, destroyed, 7, 2
1659307173, 2077, player, created, 7, 2
1659307173, 2077, player, destroyed, 2, 3
1659307173, 2078, player, created, 2, 3
1659307199, 2078, player, destroyed, 13, 3
1659307199, 2079, player, created, 13, 3
1659307200, 2079, player, destroyed, 27, 12
1659307200, 2080, player, created, 27, 12
1659307200, 2080, player, destroyed, 10, 7
1659307200, 2081, player, created, 10, 7
1659307200, 2081, player, destroyed, 10, 12
1659307200, 2082, player, created, 10, 12
1659307201, 2082, player, destroyed, 22, 2
1659307201, 2083, player, created, 22, 2
1659307202, 2083, player, destroyed, 10, 12
1659307202, 2084, player, created, 10, 12
1659307202, 2084, player, destroyed, 16, 3
1659307202, 2085, player, created, 16, 3
1659307202, 2085, player, destroyed, 27, 2
1659307202, 2086, player, created, 27, 2
1659307203, 2086, player, destroyed, 7, 8
1659307203, 2087, player, created, 7, 8
1659307203, 2087, player, destroyed, 16, 11
1659307203, 2088, player, created, 16, 11
1659307206, 2088, player, destroyed, 2, 6
1659307206, 2089, player, created, 2, 6
1659307207, 2089, player, destroyed, 2, 5
1659307207, 2090, player, created, 2, 5
1659307207, 2090, player, destroyed, 19, 12
1659307207, 2091, player, created, 19, 12
1659307211, 2091, player, destroyed, 13, 3
1659307211, 2092, player, created, 13, 3
1659307213, 2092, player, destroyed, 2, 10
1659307213, 2093, player, created, 2, 10
1659307214, 2093, player, destroyed, 10, 6
1659307214, 2094, player, created, 10, 6
1659307215, 2094, player, destroyed, 2, 6
1659307215, 2095, player, created, 2, 6
1659307215, 2095, player, destroyed, 5, 6
1659307215, 2096, player, created, 5, 6
1659307215, 2096, player, destroyed, 16, 10
1659307215, 2097, player, created, 16, 10
1659307216, 2097, player, destroyed, 2, 12
1659307216, 2098, player, created, 2, 12
1659307216, 2098, player, destroyed, 22, 3
1659307216, 2099, player, created, 22, 3
1659307217, 2099, player, destroyed, 10, 12
1659307217, 2100, player, created, 10, 12
1659307217, 2100, player, destroyed, 27, 3
1659307217, 2101, player, created, 27, 3
1659307218, 2101, player, destroyed, 19, 12
1659307218, 2102, player, created, 19, 12
1659307223, 2102, player, destroyed, 26, 13
1659307223, 2103, player, created, 26, 13
1659307224, 2103, player, destroyed, 13, 5
1659307224, 2104, player, created, 13, 5
1659307225, 2104, player, destroyed, 19, 7
1659307225, 2105, player, created, 19, 7
1659307228, 2105, player, destroyed, 2, 13
1659307228, 2106, player, created, 2, 13
1659307228, 2106, player, destroyed, 13, 5
1659307228, 2107, player, created, 13, 5
1659307229, 2107, player, destroyed, 26, 13
1659307229, 2108, player, created, 26, 13
1659307230, 2108, player, destroyed, 7, 7
1659307230, 2109, player, created, 7, 7
1659307231, 2109, player, destroyed, 27, 2
1659307231, 2110, player, created, 27, 2
1659307231, 2110, player, destroyed, 22, 7
1659307231, 2111, player, created, 22, 7
1659307232, 2111, player, destroyed, 10, 6
1659307232, 2112, player, created, 10, 6
1659307235, 2112, player, destroyed, 26, 9
1659307235, 2113, player, created, 26, 9
1659307235, 2113, player, destroyed, 27, 6
1659307235, 2114, player, created, 27, 6
1659307235, 2114, player, destroyed, 27, 9
1659307235, 2115, player, created, 27, 9
1659307236, 2115, player, destroyed, 19, 8
1659307236, 2116, player, created, 19, 8
1659307236, 2116, player, destroyed, 2, 4
1659307236, 2117, player, created, 2, 4
1659307237, 2117, player, destroyed, 27, 3
1659307237, 2118, player, created, 27, 3
1659307238, 2118, player, destroyed, 16, 5
1659307238, 2119, player, created, 16, 5
1659307238, 2119, player, destroyed, 16, 6
1659307238, 2120, player, created, 16, 6
1659307239, 2120, player, destroyed, 7, 7
1659307239, 2121, player, created, 7, 7
1659307240, 2121, player, destroyed, 2, 12
1659307240, 2122, player, created, 2, 12
1659307242, 2122, player, destroyed, 7, 5
1659307242, 2123, player, created, 7, 5
1659307242, 2123, player, destroyed, 13, 3
1659307242, 2124, player, created, 13, 3
1659307243, 2124, player, destroyed, 13, 5
1659307243, 2125, player, created, 13, 5
1659307243, 2125, player, destroyed, 27, 9
1659307243, 2126, player, created, 27, 9
1659307245, 2126, player, destroyed, 7, 6
1659307245, 2127, player, created, 7, 6
1659307246, 2127, player, destroyed, 22, 2
1659307246, 2128, player, created, 22, 2
1659307246, 2128, player, destroyed, 7, 4
1659307246, 2129, player, created, 7, 4
1659307246, 2129, player, destroyed, 16, 4
1659307246, 2130, player, created, 16, 4
1659307247, 2130, player, destroyed, 22, 3
1659307247, 2131, player, created, 22, 3
1659307250, 2131, player, destroyed, 27, 3
1659307250, 2132, player, created, 27, 3
1659307250, 2132, player, destroyed, 19, 6
1659307250, 2133, player, created, 19, 6
1659307250, 2133, player, destroyed, 22, 8
1659307250, 2134, player, created, 22, 8
1659307251, 2134, player, destroyed, 13, 5
1659307251, 2135, player, created, 13, 5
1659307252, 2135, player, destroyed, 27, 7
1659307252, 2136, player, created, 27, 7
1659307252, 2136, player, destroyed, 8, 2
1659307252, 2137, player, created, 8, 2
1659307252, 2137, player, destroyed, 2, 12
1659307252, 2138, player, created, 2, 12
1659307253, 2138, player, destroyed, 15, 12
1659307253, 2139, player, created, 15, 12
1659307254, 2139, player, destroyed, 10, 12
1659307254, 2140, player, created, 10, 12
1659307257, 2140, player, destroyed, 27, 9
1659307257, 2141, player, created, 27, 9
1659307258, 2141, player, destroyed, 13, 5
1659307258, 2142, player, created, 13, 5
1659307259, 2142, player, destroyed, 27, 8
1659307259, 2143, player, created, 27, 8
1659307259, 2143, player, destroyed, 27, 8
1659307259, 2144, player, created, 27, 8
1659307261, 2144, player, destroyed, 2, 9
1659307261, 2145, player, created, 2, 9
1659307261, 2145, player, destroyed, 2, 13
1659307261, 2146, player, created, 2, 13
1659307264, 2146, player, destroyed, 27, 7
1659307264, 2147, player, created, 27, 7
1659307264, 2147, player, destroyed, 27, 6
1659307264, 2148, player, created, 27, 6
1659307265, 2148, player, destroyed, 27, 6
1659307265, 2149, player, created, 27, 6
1659307266, 2149, player, destroyed, 2, 11
1659307266, 2150, player, created, 2, 11
1659307266, 2150, player, destroyed, 27, 10
1659307266, 2151, player, created, 27, 10
1659307267, 2151, player, destroyed, 2, 4
1659307267, 2152, player, created, 2, 4
1659307268, 2152, player, destroyed, 14, 12
1659307268, 2153, player, created, 14, 12
1659307269, 2153, player, destroyed, 13, 6
1659307269, 2154, player, created, 13, 6
1659307271, 2154, player, destroyed, 13, 4
1659307271, 2155, player, created, 13, 4
1659307272, 2155, player, destroyed, 27, 12
1659307272, 2156, player, created, 27, 12
1659307272, 2156, player, destroyed, 27, 3
1659307272, 2157, player, created, 27, 3
1659307273, 2157, player, destroyed, 22, 2
1659307273, 2158, player, created, 22, 2
1659307273, 2158, player, destroyed, 8, 6
1659307273, 2159, player, created, 8, 6
1659307273, 2159, player, destroyed, 16, 3
1659307273, 2160, player, created, 16, 3
1659307274, 2160, player, destroyed, 7, 5
1659307274, 2161, player, created, 7, 5
1659307274, 2161, player, destroyed, 19, 12
1659307274, 2162, player, created, 19, 12
1659307275, 2162, player, destroyed, 27, 5
1659307275, 2163, player, created, 27, 5
1659307278, 2163, player, destroyed, 2, 3
1659307278, 2164, player, created, 2, 3
1659307279, 2164, player, destroyed, 13, 4
1659307279, 2165, player, created, 13, 4
1659307280, 2165, player, destroyed, 27, 9
1659307280, 2166, player, created, 27, 9
1659307281, 2166, player, destroyed, 16, 4
1659307281, 2167, player, created, 16, 4
1659307282, 2167, player, destroyed, 27, 12
1659307282, 2168, player, created, 27, 12
1659307282, 2168, player, destroyed, 27, 3
1659307282, 2169, player, created, 27, 3
1659307282, 2169, player, destroyed, 27, 4
1659307282, 2170, player, created, 27, 4
1659307283, 2170, player, destroyed, 2, 9
1659307283, 2171, player, created, 2, 9
1659307283, 2171, player, destroyed, 2, 8
1659307283, 2172, player, created, 2, 8
1659307285, 2172, player, destroyed, 27, 10
1659307285, 2173, player, created, 27, 10
1659307286, 2173, player, destroyed, 27, 11
1659307286, 2174, player, created, 27, 11
1659307286, 2174, player, destroyed, 19, 12
1659307286, 2175, player, created, 19, 12
1659307287, 2175, player, destroyed, 7, 8
1659307287, 2176, player, created, 7, 8
1659307296, 2176, player, destroyed, 10, 13
1659307296, 2177, player, created, 10, 13
1659307296, 2177, player, destroyed, 16, 5
1659307296, 2178, player, created, 16, 5
1659307296, 2178, player, destroyed, 2, 12
1659307296, 2179, player, created, 2, 12
1659307297, 2179, player, destroyed, 2, 10
1659307297, 2180, player, created, 2, 10
1659307297, 2180, player, destroyed, 10, 12
1659307297, 2181, player, created, 10, 12
1659307298, 2181, player, destroyed, 16, 5
1659307298, 2182, player, created, 16, 5
1659307300, 2182, player, destroyed, 27, 2
1659307300, 2183, player, created, 27, 2
1659307301, 2183, player, destroyed, 2, 13
1659307301, 2184, player, created, 2, 13
1659307301, 2184, player, destroyed, 22, 3
1659307301, 2185, player, created, 22, 3
1659307303, 2185, player, destroyed, 2, 8
1659307303, 2186, player, created, 2, 8
1659307303, 2186, player, destroyed, 7, 12
1659307303, 2187, player, created, 7, 12
1659307304, 2187, player, destroyed, 27, 8
1659307304, 2188, player, created, 27, 8
1659307304, 2188, player, destroyed, 26, 2
1659307304, 2189, player, created, 26, 2
1659307305, 2189, player, destroyed, 21, 6
1659307305, 2190, player, created, 21, 6
1659307307, 2190, player, destroyed, 13, 3
1659307307, 2191, player, created, 13, 3
1659307307, 2191, player, destroyed, 12, 2
1659307307, 2192, player, created, 12, 2
1659307308, 2192, player, destroyed, 22, 3
1659307308, 2193, player, created, 22, 3
1659307309, 2193, player, destroyed, 19, 12
1659307309, 2194, player, created, 19, 12
1659307309, 2194, player, destroyed, 22, 13
1659307309, 2195, player, created, 22, 13
1659307310, 2195, player, destroyed, 27, 3
1659307310, 2196, player, created, 27, 3
1659307311, 2196, player, destroyed, 2, 3
1659307311, 2197, player, created, 2, 3
1659307311, 2197, player, destroyed, 22, 3
1659307311, 2198, player, created, 22, 3
1659307316, 2198, player, destroyed, 7, 6
1659307316, 2199, player, created, 7, 6
1659307317, 2199, player, destroyed, 7, 6
1659307317, 2200, player, created, 7, 6
1659307317, 2200, player, destroyed, 19, 7
1659307317, 2201, player, created, 19, 7
1659307318, 2201, player, destroyed, 27, 13
1659307318, 2202, player, created, 27, 13
1659307320, 2202, player, destroyed, 22, 9
1659307320, 2203, player, created, 22, 9
1659307322, 2203, player, destroyed, 2, 12
1659307322, 2204, player, created, 2, 12
1659307323, 2204, player, destroyed, 13, 5
1659307323, 2205, player, created, 13, 5
1659307323, 2205, player, destroyed, 16, 10
1659307323, 2206, player, created, 16, 10
1659307323, 2206, player, destroyed, 10, 12
